date,year,month,Estaño,Zinc,Plata,Oro,Otros Minerales,Total Minerales,Gas Natural,Petróleo,Otros Hidrocarburos,Total Hidrocarburos,Soya1,Madera,Castaña,Joyeria,Otros No Tradicionales,Total No Tradicionales,Otros Bienes,Total Declarado,Bienes para Transformacion,Fletes y Seguros,Compra Venta Neto,FOB
2020-10-31,2020,10,12.824408160000003,87.26758714000002,85.77517195,91.72936722,21.91523260999992,299.51176707999997,153.32807019,0.0,1.5630926299999999,154.89116282,64.81250888000001,5.09618065,15.819487190000002,21.017464349999997,86.50549033999997,193.25113140999997,32.82327432000002,680.47733563,-2.61823647,-6.537399168296368,-0.3675414079272037,670.9541585837763
2020-11-30,2020,11,40.36893001,102.5234968,69.95434174,161.52941572999998,16.37431515999998,390.75049944,159.15032169,0.0,2.8423861300000004,161.99270782,66.65480797,5.2468837,13.81058449,16.997486730000002,74.42729315000007,177.13705604000006,14.27494045,744.15520375,-2.5656210500000003,-4.521243418484252,-0.3675414079272037,736.7007978735886
2020-12-31,2020,12,35.083837779999996,100.18497698,82.92933789,232.05299932,24.45639787999994,474.70754984999996,152.62690606,0.0,4.434313599999999,157.06121966,80.67417056,4.975137069999999,7.53228263,20.40576757,78.85078711999996,192.43814494999995,14.105939149999998,838.3128536099999,-2.4867627599999995,-9.176760813626213,-0.3675414079272037,826.2817886284465
2021-01-31,2021,1,32.216918940000006,96.36168388,89.52493384000002,150.20463441000004,20.48889501000002,388.7970660800001,171.66320857000002,0.0,2.67162115,174.33482972000002,83.92428704000001,4.0346988,5.94238828,15.32051857,64.21570695000001,173.43759964000003,11.224547329999991,747.7940427700001,-2.39603906,-6.6329372376535405,-0.08919766666666666,738.6758688056799
2021-02-28,2021,2,38.969271719999995,91.56399722,98.41402768,175.73541581,21.985132609999994,426.66784504000003,143.33846946,8.75251872,5.0053139700000004,157.09630215,92.40841154,5.699997199999999,8.69923889,16.42667158,67.16499865999997,190.39931786999998,10.872809099999998,785.0362741600001,-2.27688714,-4.6781142715093,-0.08919766666666666,777.992075081824
2021-03-31,2021,3,56.23229876999999,111.64958869,83.88914912,162.64765328,23.441962939999996,437.86065279999997,176.67151248,0.0,5.78016607,182.45167855,73.28225375000001,6.412317270000002,10.24992005,22.48430382,74.49877926000008,186.92757415000008,12.706783450000005,819.9466889500001,-2.48282183,-5.06117269343578,-0.08919766666666666,812.3134967598976
2021-04-30,2021,4,28.220392979999996,121.10974139000001,90.15382924,178.80579756999998,25.15231818000001,443.44207936,180.66072143000002,0.0,4.34844638,185.00916781000004,137.97303897,4.5330191200000005,10.080002340000004,17.881684840000002,61.95946324999997,232.42720851999997,10.525908809999997,871.4043645,-2.4013777800000002,-5.33927698435824,-0.08980300000000001,863.5739067356419
2021-05-31,2021,5,56.76497189000001,113.69820455,101.23260511000002,188.2567825,25.234569239999928,485.18713329,191.84300978,0.0,4.7117996,196.55480938,145.10459066,4.664697060000001,17.640293550000003,29.86105234,66.31577442000003,263.58640803000003,11.909644009999994,957.2379947100001,-3.5963535599999994,-6.00711664356098,-0.08980300000000001,947.5447215064391
2021-06-30,2021,6,40.16922731,107.42663996000002,77.04716314,202.17587103000002,27.708946810000043,454.52784825000003,190.67326036,0.0,5.965029759999999,196.63829012,153.30460226999998,5.428479510000001,16.496165800000004,20.382405240000004,66.49615441000003,262.10780723,15.92134288,929.1952884799999,-2.9615764799999997,-4.699701602865921,-0.08980300000000001,921.444207397134
2021-07-31,2021,7,59.404999180000004,107.66636844,89.31208052999999,227.94479623000004,27.88042796000002,512.20867234,214.88161234,0.0,7.698742869999999,222.58035521,138.11223182000003,8.52962976,19.24897218,21.883974289999998,78.05801869999988,265.8328267499999,12.01683085,1012.63868515,-2.5748297699999996,-5.238337896564087,-2.0419552059386974,1002.7835622774973
2021-08-31,2021,8,27.786651350000003,131.81934877,76.80123604,238.45793295,31.357474360000026,506.22264347000004,203.40032997999998,11.329666220000002,8.51159146,223.24158766,124.43542790000001,8.786902470000001,23.124480839999997,17.9505531,81.77962259999995,256.07698690999996,9.939782149999994,995.48100019,-3.4568658899999996,-5.20464507124292,-2.0419552059386974,984.7775340228184
2021-09-30,2021,9,29.241638059999996,121.12288891,76.79291549,284.55736725,25.14791849000011,536.8627282000001,181.48959294,0.09327938000000001,6.2816654100000004,187.86453773,98.46464376,6.911442760000001,16.079928520000003,11.95265384,86.19992416999995,219.60859304999997,15.30735776000001,959.6432167400002,-3.38383477,-5.206348157076881,-2.0419552059386974,949.0110786069846
2021-10-31,2021,10,47.668026420000004,125.83553774000002,75.58170213000001,273.42908654000007,29.42228539999985,551.93663823,200.00188373999998,0.08861105999999999,8.672610030000001,208.76310482999997,115.09766942000002,7.290578259999999,12.58968873,12.672707400000002,105.38531466999999,253.03595848,11.925563039999998,1025.6612645799999,-4.00844601,-5.244170320667401,-2.3509738466666668,1014.0576744026658
2021-11-30,2021,11,80.36548337999999,147.85427334999997,96.42140622999999,283.92354811999996,29.031974680000076,637.59668576,192.70547147,0.019690669999999997,6.447620049999999,199.17278219,101.70037688000001,8.99415143,9.9886262,8.08368435,89.13834232000008,217.90518118000008,12.887487400000001,1067.56213653,-3.78856865,-6.211554522739245,-2.3509738466666668,1055.2110395105942
2021-12-31,2021,12,69.63605293999998,107.68515413,64.04966321,361.83870426,25.790612080000074,629.00018662,201.74802021,0.0,7.795460919999998,209.54348113,109.43991603,9.350246709999999,5.7996151099999995,9.02505259,105.35747219000012,238.97230263000012,10.346218099999998,1087.8621884800002,-2.8381837199999995,-4.35933486339163,-2.3509738466666668,1078.3136960499419
2022-01-31,2022,1,49.87939491,132.63449387,78.50119741,370.98377719,30.407539029999953,662.40640241,230.25869021,0.03648075,4.49726675,234.79243771,122.33694780000002,5.943046400000001,3.7775613399999997,9.50537027,78.93073824000001,220.49366405000004,7.086790510000002,1124.77929468,-3.4305066199999996,-8.139611137968956,-3.02368463,1110.185492292031
2022-02-28,2022,2,71.07363811,130.73128624,73.89837639000001,228.20935948999997,26.92113105999988,530.8337912899999,213.87924876000002,0.03685234,5.174013,219.09011410000002,177.90444729,8.464280399999998,7.33778403,9.31888495,106.00489661,309.03029328,14.199498819999999,1073.15369749,-3.59904931,-5.596147495094288,-3.02368463,1060.9348160549057
2022-03-31,2022,3,85.11138385000002,160.41906502,85.02576088,268.58537901,38.294359910000026,637.4359486700001,240.66859928000002,0.13041286,8.0787144,248.87772654000003,120.82050007999999,8.747371669999998,16.64960231,12.653463160000001,111.65395867999999,270.5248959,25.191091899999982,1182.0296630100001,-4.37573549,-5.258858670994153,-3.02368463,1169.3713842190061
2022-04-30,2022,4,61.89386294,169.66896354,85.94560342999999,244.86453990999996,33.791988360000005,596.16495818,237.08095131,0.0586681,10.361079599999998,247.50069901,217.05813885999999,7.5547574499999985,22.66190414,16.29915937,135.3655802699999,398.93954008999987,11.691768209999996,1254.2969654899998,-4.36308737,-6.832173081421461,0.16965579666666666,1243.271360835245
2022-05-31,2022,5,58.423995790000006,201.71207601000003,79.68779576000001,244.46483666,29.784144719999972,614.07284894,253.31708436999998,0.0839119,10.715897969999999,264.11689423999997,270.92630219,7.336667430000001,30.117464360000007,12.86767878,142.8279504599999,464.07606321999987,14.187465609999993,1356.4532720099996,-4.12554177,-4.666442716122201,0.16965579666666666,1347.830943320544
2022-06-30,2022,6,31.728447080000002,189.38300639,73.71889646000001,308.03504007,29.82722678000016,632.6926167800001,255.24960045,0.0494754,7.2011344699999995,262.50021032,268.72796694,7.570624289999999,22.5374944,9.35363909,138.11202631999993,446.30175103999994,14.042915830000002,1355.5374939700002,-3.6636865399999996,-6.118506246789364,0.16965579666666666,1345.9249569798774
2022-07-31,2022,7,29.26088387,142.19157515999999,69.75253284,276.25498552,33.76804870000001,551.22802609,319.05595681,0.0,8.34867887,327.40463568,273.60411286,8.601408869999997,28.253397210000003,12.07560026,110.25460745999993,432.7891266599999,11.65393604,1323.0757244699998,-4.2393011199999995,-4.174253113748766,0.20004282999999998,1314.8622130662511
2022-08-31,2022,8,22.94630208,147.40716845999998,64.92025690999999,280.30277077,32.16258017000007,547.73907839,288.88788927,0.0,7.280018770000001,296.16790804000004,233.91670750000003,6.00159717,18.562663660000005,2.8253826600000003,113.64511662000007,374.9514676100001,12.25936046,1231.1178145000001,-5.64399577,-4.829997597199884,0.20004282999999998,1220.8438639628002
2022-09-30,2022,9,14.459041110000001,165.11586058999995,67.49475418,239.03179118999995,26.704079610000065,512.80552668,267.77577007,0.0,7.5598324,275.33560247,202.46846599999995,7.238769320000002,15.302702929999999,0.96920428,113.22391452000002,339.20305705,9.899889090000002,1137.24407529,-4.8647535500000005,-5.704234493591198,0.20004282999999998,1126.8751300764088
2022-10-31,2022,10,29.88748922,122.09964089000002,58.67574815,256.15431815,27.87645931000003,494.69365572000004,227.13437934,0.0,3.62700279,230.76138213000002,155.72066227999997,7.003576740000001,13.323136289999999,0.48813311,91.04255294999996,267.57806136999994,11.82269106,1004.85579028,-5.11136134,-5.60485044095362,0.05320633333333332,994.1927848323796
2022-11-30,2022,11,25.006161829999996,113.65896864000001,61.68823852,261.61402881000004,17.871861799999976,479.83925960000005,215.87373048,0.0,2.05957773,217.93330821,73.69762005000001,4.56486993,8.77311009,0.6913108600000001,67.01010370999997,154.73701463999998,9.999778289999998,862.50936074,-5.00947228,-4.894380789667821,0.05320633333333332,852.6587140036656
2022-12-31,2022,12,31.908042190000003,149.35964138,70.05998124,251.62992452000006,26.324920920000068,529.2825102500001,224.24228951,0.0,5.47730434,229.71959385,123.26715530999999,6.57651781,7.9996709599999996,0.5077141,107.28886762999997,245.63992580999997,14.48835241,1019.13038232,-5.392416269999999,-5.954904106700616,0.05320633333333332,1007.8362682766327
2023-01-31,2023,1,29.109604449999996,113.42873733,61.551411419999994,271.629577,20.537611250000054,496.25694145,203.39244214,0.0,6.35417906,209.74662120000002,54.87943926,6.382524279999999,5.640408949999999,0.8105291,74.38522835000002,142.09812994,6.233609050000001,854.3353016400001,-4.79868991,-4.835683586892473,0.05320633333333332,844.754134476441
2023-02-28,2023,2,20.54866982,101.26741123000001,52.45793347,223.5570921,22.353197790000024,420.18430441000004,180.70073185,0.0,3.55440804,184.25513989,90.95595174000002,4.860562789999998,7.1463749100000005,0.33787741,57.4849164,160.78568325000003,14.023074139999999,779.2482016900001,-3.9129726099999997,-2.6641881421998264,0.05320633333333332,772.7242472711337
